Date,VIX_Close,Ticker,Industry,Underlying_Price,OptionType,Expiration,DTE,Strike,Last,Bid,Ask,Volume
2025-07-18,18.61,TSLA,Consumer Discretionary,251.74,Call,2025-08-17,30,264.5,3.53,3.09,3.97,22
2025-07-18,18.61,TSLA,Consumer Discretionary,251.74,Put,2025-08-17,30,264.5,15.42,13.5,17.35,0
2025-07-18,18.61,GOOGL,Communication Services,172.02,Call,2025-08-17,30,163.5,10.9,9.54,12.26,485
2025-07-18,18.61,GOOGL,Communication Services,172.02,Put,2025-08-17,30,163.5,1.84,1.61,2.07,331
2025-07-18,18.61,GOOGL,Communication Services,172.02,Call,2025-08-17,30,180.5,2.36,2.07,2.66,613
2025-07-18,18.61,GOOGL,Communication Services,172.02,Put,2025-08-17,30,180.5,10.25,8.97,11.53,0
2025-07-18,18.61,META,Communication Services,527.67,Call,2025-08-17,30,501.5,33.24,29.08,37.39,210
2025-07-18,18.61,META,Communication Services,527.67,Put,2025-08-17,30,501.5,5.42,4.74,6.1,0
2025-07-18,18.61,META,Communication Services,527.67,Call,2025-08-17,30,554.0,6.9,6.04,7.77,0
2025-07-18,18.61,META,Communication Services,527.67,Put,2025-08-17,30,554.0,31.42,27.49,35.34,548
2025-07-24,18.06,AAPL,Information Technology,202.64,Call,2025-08-23,30,192.5,13.19,11.54,14.84,90
2025-07-24,18.06,AAPL,Information Technology,202.64,Put,2025-08-23,30,192.5,2.42,2.12,2.72,378
2025-07-24,18.06,AAPL,Information Technology,202.64,Call,2025-08-23,30,213.0,2.99,2.62,3.37,108
2025-07-24,18.06,AAPL,Information Technology,202.64,Put,2025-08-23,30,213.0,12.65,11.07,14.23,164
2025-07-24,18.06,MSFT,Information Technology,424.36,Call,2025-08-23,30,403.0,28.84,25.23,32.44,0
2025-07-24,18.06,MSFT,Information Technology,424.36,Put,2025-08-23,30,403.0,6.15,5.39,6.92,209
2025-07-24,18.06,MSFT,Information Technology,424.36,Call,2025-08-23,30,445.5,7.67,6.72,8.63,315
2025-07-24,18.06,MSFT,Information Technology,424.36,Put,2025-08-23,30,445.5,27.35,23.93,30.77,675
2025-07-24,18.06,NVDA,Information Technology,115.92,Call,2025-08-23,30,110.0,7.84,6.86,8.82,421
2025-07-24,18.06,NVDA,Information Technology,115.92,Put,2025-08-23,30,110.0,1.56,1.37,1.76,406
2025-07-24,18.06,NVDA,Information Technology,115.92,Call,2025-08-23,30,121.5,2.05,1.79,2.3,404
2025-07-24,18.06,NVDA,Information Technology,115.92,Put,2025-08-23,30,121.5,7.23,6.32,8.13,134
2025-07-24,18.06,XOM,Energy,107.1,Call,2025-08-23,30,101.5,7.22,6.32,8.12,6
2025-07-24,18.06,XOM,Energy,107.1,Put,2025-08-23,30,101.5,1.29,1.13,1.45,184
2025-07-24,18.06,XOM,Energy,107.1,Call,2025-08-23,30,112.5,1.68,1.47,1.89,166
2025-07-24,18.06,XOM,Energy,107.1,Put,2025-08-23,30,112.5,6.71,5.87,7.55,201
2025-07-24,18.06,CVX,Energy,152.89,Call,2025-08-23,30,145.0,10.13,8.86,11.39,99
2025-07-24,18.06,CVX,Energy,152.89,Put,2025-08-23,30,145.0,1.76,1.54,1.98,137
2025-07-24,18.06,CVX,Energy,152.89,Call,2025-08-23,30,160.5,2.31,2.02,2.6,125
2025-07-24,18.06,CVX,Energy,152.89,Put,2025-08-23,30,160.5,9.4,8.22,10.57,23
2025-07-24,18.06,JPM,Financials,208.14,Call,2025-08-23,30,197.5,13.11,11.47,14.75,189
2025-07-24,18.06,JPM,Financials,208.14,Put,2025-08-23,30,197.5,1.82,1.59,2.05,70
2025-07-24,18.06,JPM,Financials,208.14,Call,2025-08-23,30,218.5,2.45,2.15,2.76,0
2025-07-24,18.06,JPM,Financials,208.14,Put,2025-08-23,30,218.5,12.1,10.58,13.61,26
2025-07-24,18.06,BAC,Financials,45.97,Call,2025-08-23,30,43.7,2.76,2.41,3.1,90
2025-07-24,18.06,BAC,Financials,45.97,Put,2025-08-23,30,43.7,0.34,0.3,0.39,213
2025-07-24,18.06,BAC,Financials,45.97,Call,2025-08-23,30,48.3,0.44,0.39,0.5,182
2025-07-24,18.06,BAC,Financials,45.97,Put,2025-08-23,30,48.3,2.61,2.29,2.94,125
2025-07-24,18.06,JNJ,Health Care,160.8,Call,2025-08-23,30,153.0,8.97,7.85,10.1,158
2025-07-24,18.06,JNJ,Health Care,160.8,Put,2025-08-23,30,153.0,0.67,0.59,0.76,196
2025-07-24,18.06,JNJ,Health Care,160.8,Call,2025-08-23,30,169.0,0.89,0.78,1.0,66
2025-07-24,18.06,JNJ,Health Care,160.8,Put,2025-08-23,30,169.0,8.54,7.47,9.6,173
2025-07-24,18.06,PFE,Health Care,32.42,Call,2025-08-23,30,30.8,2.08,1.82,2.34,71
2025-07-24,18.06,PFE,Health Care,32.42,Put,2025-08-23,30,30.8,0.36,0.31,0.4,223
2025-07-24,18.06,PFE,Health Care,32.42,Call,2025-08-23,30,34.0,0.46,0.41,0.52,73
2025-07-24,18.06,PFE,Health Care,32.42,Put,2025-08-23,30,34.0,1.93,1.69,2.17,4
2025-07-24,18.06,AMZN,Consumer Discretionary,188.57,Call,2025-08-23,30,179.0,11.86,10.37,13.34,0
2025-07-24,18.06,AMZN,Consumer Discretionary,188.57,Put,2025-08-23,30,179.0,1.7,1.49,1.91,65
2025-07-24,18.06,AMZN,Consumer Discretionary,188.57,Call,2025-08-23,30,198.0,2.25,1.97,2.53,246
2025-07-24,18.06,AMZN,Consumer Discretionary,188.57,Put,2025-08-23,30,198.0,11.03,9.65,12.41,741
2025-07-24,18.06,TSLA,Consumer Discretionary,250.36,Call,2025-08-23,30,238.0,15.06,13.18,16.95,313
2025-07-24,18.06,TSLA,Consumer Discretionary,250.36,Put,2025-08-23,30,238.0,1.92,1.68,2.16,337
2025-07-24,18.06,TSLA,Consumer Discretionary,250.36,Call,2025-08-23,30,263.0,2.48,2.17,2.79,152
2025-07-24,18.06,TSLA,Consumer Discretionary,250.36,Put,2025-08-23,30,263.0,14.26,12.48,16.04,155
2025-07-24,18.06,GOOGL,Communication Services,172.95,Call,2025-08-23,30,164.5,11.3,9.89,12.71,180
2025-07-24,18.06,GOOGL,Communication Services,172.95,Put,2025-08-23,30,164.5,2.31,2.02,2.6,205
2025-07-24,18.06,GOOGL,Communication Services,172.95,Call,2025-08-23,30,181.5,2.85,2.49,3.2,439
2025-07-24,18.06,GOOGL,Communication Services,172.95,Put,2025-08-23,30,181.5,10.8,9.45,12.15,348
2025-07-24,18.06,META,Communication Services,535.1,Call,2025-08-23,30,508.5,31.83,27.85,35.81,320
2025-07-24,18.06,META,Communication Services,535.1,Put,2025-08-23,30,508.5,3.56,3.11,4.0,589
2025-07-24,18.06,META,Communication Services,535.1,Call,2025-08-23,30,562.0,4.74,4.15,5.33,157
2025-07-24,18.06,META,Communication Services,535.1,Put,2025-08-23,30,562.0,29.8,26.07,33.52,337
2025-07-29,18.76,AAPL,Information Technology,199.43,Call,2025-08-28,30,189.5,14.01,12.26,15.77,109
2025-07-29,18.76,AAPL,Information Technology,199.43,Put,2025-08-28,30,189.5,3.46,3.03,3.9,0
2025-07-29,18.76,AAPL,Information Technology,199.43,Call,2025-08-28,30,209.5,4.16,3.64,4.68,456
2025-07-29,18.76,AAPL,Information Technology,199.43,Put,2025-08-28,30,209.5,13.54,11.85,15.24,111
2025-07-29,18.76,MSFT,Information Technology,419.94,Call,2025-08-28,30,399.0,27.03,23.65,30.41,176
2025-07-29,18.76,MSFT,Information Technology,419.94,Put,2025-08-28,30,399.0,4.78,4.18,5.38,276
2025-07-29,18.76,MSFT,Information Technology,419.94,Call,2025-08-28,30,441.0,6.03,5.27,6.78,785
2025-07-29,18.76,MSFT,Information Technology,419.94,Put,2025-08-28,30,441.0,25.64,22.43,28.84,182
2025-07-29,18.76,NVDA,Information Technology,115.71,Call,2025-08-28,30,110.0,8.13,7.12,9.15,0
2025-07-29,18.76,NVDA,Information Technology,115.71,Put,2025-08-28,30,110.0,2.06,1.8,2.32,328
2025-07-29,18.76,NVDA,Information Technology,115.71,Call,2025-08-28,30,121.5,2.47,2.16,2.78,466
2025-07-29,18.76,NVDA,Information Technology,115.71,Put,2025-08-28,30,121.5,7.86,6.88,8.85,361
2025-07-29,18.76,XOM,Energy,109.07,Call,2025-08-28,30,103.5,7.21,6.31,8.11,185
2025-07-29,18.76,XOM,Energy,109.07,Put,2025-08-28,30,103.5,1.3,1.14,1.47,208
2025-07-29,18.76,XOM,Energy,109.07,Call,2025-08-28,30,114.5,1.68,1.47,1.9,92
2025-07-29,18.76,XOM,Energy,109.07,Put,2025-08-28,30,114.5,6.74,5.9,7.58,195
2025-07-29,18.76,CVX,Energy,152.72,Call,2025-08-28,30,145.0,9.08,7.94,10.21,136
2025-07-29,18.76,CVX,Energy,152.72,Put,2025-08-28,30,145.0,0.88,0.77,0.99,88
2025-07-29,18.76,CVX,Energy,152.72,Call,2025-08-28,30,160.5,1.2,1.05,1.35,166
2025-07-29,18.76,CVX,Energy,152.72,Put,2025-08-28,30,160.5,8.45,7.4,9.51,106
2025-07-29,18.76,JPM,Financials,208.52,Call,2025-08-28,30,198.0,12.0,10.5,13.5,153
2025-07-29,18.76,JPM,Financials,208.52,Put,2025-08-28,30,198.0,0.83,0.73,0.93,81
2025-07-29,18.76,JPM,Financials,208.52,Call,2025-08-28,30,219.0,1.21,1.06,1.36,123
2025-07-29,18.76,JPM,Financials,208.52,Put,2025-08-28,30,219.0,10.97,9.6,12.35,97
2025-07-29,18.76,BAC,Financials,46.06,Call,2025-08-28,30,43.8,2.73,2.39,3.07,118
2025-07-29,18.76,BAC,Financials,46.06,Put,2025-08-28,30,43.8,0.33,0.28,0.37,91
2025-07-29,18.76,BAC,Financials,46.06,Call,2025-08-28,30,48.400000000000006,0.42,0.37,0.47,77
2025-07-29,18.76,BAC,Financials,46.06,Put,2025-08-28,30,48.400000000000006,2.6,2.27,2.92,0
2025-07-29,18.76,JNJ,Health Care,159.86,Call,2025-08-28,30,152.0,9.61,8.41,10.81,63
2025-07-29,18.76,JNJ,Health Care,159.86,Put,2025-08-28,30,152.0,1.25,1.09,1.4,222
2025-07-29,18.76,JNJ,Health Care,159.86,Call,2025-08-28,30,168.0,1.59,1.39,1.78,63
2025-07-29,18.76,JNJ,Health Care,159.86,Put,2025-08-28,30,168.0,9.17,8.03,10.32,0
2025-07-29,18.76,PFE,Health Care,32.32,Call,2025-08-28,30,30.700000000000003,1.84,1.61,2.07,153
2025-07-29,18.76,PFE,Health Care,32.32,Put,2025-08-28,30,30.700000000000003,0.12,0.1,0.13,189
2025-07-29,18.76,PFE,Health Care,32.32,Call,2025-08-28,30,33.9,0.18,0.16,0.2,88
2025-07-29,18.76,PFE,Health Care,32.32,Put,2025-08-28,30,33.9,1.65,1.44,1.85,96
2025-07-29,18.76,AMZN,Consumer Discretionary,185.31,Call,2025-08-28,30,176.0,12.53,10.96,14.09,0
2025-07-29,18.76,AMZN,Consumer Discretionary,185.31,Put,2025-08-28,30,176.0,2.64,2.31,2.97,270
2025-07-29,18.76,AMZN,Consumer Discretionary,185.31,Call,2025-08-28,30,194.5,3.3,2.89,3.72,231
2025-07-29,18.76,AMZN,Consumer Discretionary,185.31,Put,2025-08-28,30,194.5,11.85,10.37,13.34,29
2025-07-29,18.76,TSLA,Consumer Discretionary,254.0,Call,2025-08-28,30,241.5,17.84,15.61,20.07,381
2025-07-29,18.76,TSLA,Consumer Discretionary,254.0,Put,2025-08-28,30,241.5,4.54,3.98,5.11,333
2025-07-29,18.76,TSLA,Consumer Discretionary,254.0,Call,2025-08-28,30,266.5,5.5,4.81,6.19,421
2025-07-29,18.76,TSLA,Consumer Discretionary,254.0,Put,2025-08-28,30,266.5,17.12,14.98,19.26,371
2025-07-29,18.76,GOOGL,Communication Services,173.75,Call,2025-08-28,30,165.0,11.28,9.87,12.69,319
2025-07-29,18.76,GOOGL,Communication Services,173.75,Put,2025-08-28,30,165.0,1.99,1.74,2.24,262
2025-07-29,18.76,GOOGL,Communication Services,173.75,Call,2025-08-28,30,182.5,2.53,2.21,2.84,144
2025-07-29,18.76,GOOGL,Communication Services,173.75,Put,2025-08-28,30,182.5,10.68,9.34,12.01,271
2025-07-29,18.76,META,Communication Services,546.14,Call,2025-08-28,30,519.0,31.71,27.75,35.68,0
2025-07-29,18.76,META,Communication Services,546.14,Put,2025-08-28,30,519.0,2.87,2.51,3.23,153
2025-07-29,18.76,META,Communication Services,546.14,Call,2025-08-28,30,573.5,3.95,3.46,4.45,224
2025-07-29,18.76,META,Communication Services,546.14,Put,2025-08-28,30,573.5,29.43,25.75,33.11,245
2025-08-04,17.36,AAPL,Information Technology,194.5,Call,2025-09-03,30,185.0,12.88,11.27,14.49,0
2025-08-04,17.36,AAPL,Information Technology,194.5,Put,2025-09-03,30,185.0,2.77,2.42,3.12,437
2025-08-04,17.36,AAPL,Information Technology,194.5,Call,2025-09-03,30,204.0,3.42,3.0,3.85,86
2025-08-04,17.36,AAPL,Information Technology,194.5,Put,2025-09-03,30,204.0,12.25,10.72,13.79,279
2025-08-04,17.36,MSFT,Information Technology,433.74,Call,2025-09-03,30,412.0,29.91,26.17,33.65,384
2025-08-04,17.36,MSFT,Information Technology,433.74,Put,2025-09-03,30,412.0,6.82,5.97,7.67,104
2025-08-04,17.36,MSFT,Information Technology,433.74,Call,2025-09-03,30,455.5,8.36,7.31,9.4,226
2025-08-04,17.36,MSFT,Information Technology,433.74,Put,2025-09-03,30,455.5,28.62,25.04,32.2,244
2025-08-04,17.36,NVDA,Information Technology,115.12,Call,2025-09-03,30,109.5,7.11,6.22,7.99,639
2025-08-04,17.36,NVDA,Information Technology,115.12,Put,2025-09-03,30,109.5,1.13,0.99,1.27,165
2025-08-04,17.36,NVDA,Information Technology,115.12,Call,2025-09-03,30,121.0,1.38,1.21,1.56,559
2025-08-04,17.36,NVDA,Information Technology,115.12,Put,2025-09-03,30,121.0,6.87,6.01,7.72,291
2025-08-04,17.36,XOM,Energy,110.88,Call,2025-09-03,30,105.5,6.9,6.03,7.76,134
2025-08-04,17.36,XOM,Energy,110.88,Put,2025-09-03,30,105.5,1.17,1.02,1.32,61
2025-08-04,17.36,XOM,Energy,110.88,Call,2025-09-03,30,116.5,1.43,1.25,1.61,113
2025-08-04,17.36,XOM,Energy,110.88,Put,2025-09-03,30,116.5,6.67,5.83,7.5,90
2025-08-04,17.36,CVX,Energy,155.46,Call,2025-09-03,30,147.5,9.89,8.65,11.12,235
2025-08-04,17.36,CVX,Energy,155.46,Put,2025-09-03,30,147.5,1.44,1.26,1.62,56
2025-08-04,17.36,CVX,Energy,155.46,Call,2025-09-03,30,163.0,1.98,1.74,2.23,80
2025-08-04,17.36,CVX,Energy,155.46,Put,2025-09-03,30,163.0,8.99,7.87,10.11,144
2025-08-04,17.36,JPM,Financials,201.25,Call,2025-09-03,30,191.0,12.15,10.63,13.67,327
2025-08-04,17.36,JPM,Financials,201.25,Put,2025-09-03,30,191.0,1.28,1.12,1.43,35
2025-08-04,17.36,JPM,Financials,201.25,Call,2025-09-03,30,211.5,1.74,1.52,1.95,20
2025-08-04,17.36,JPM,Financials,201.25,Put,2025-09-03,30,211.5,11.29,9.88,12.7,67
2025-08-04,17.36,BAC,Financials,46.86,Call,2025-09-03,30,44.5,2.61,2.29,2.94,85
2025-08-04,17.36,BAC,Financials,46.86,Put,2025-09-03,30,44.5,0.11,0.09,0.12,134
2025-08-04,17.36,BAC,Financials,46.86,Call,2025-09-03,30,49.2,0.17,0.15,0.19,68
2025-08-04,17.36,BAC,Financials,46.86,Put,2025-09-03,30,49.2,2.35,2.06,2.64,13
2025-08-04,17.36,JNJ,Health Care,157.63,Call,2025-09-03,30,149.5,10.24,8.96,11.51,0
2025-08-04,17.36,JNJ,Health Care,157.63,Put,2025-09-03,30,149.5,1.61,1.41,1.82,97
2025-08-04,17.36,JNJ,Health Care,157.63,Call,2025-09-03,30,165.5,2.14,1.88,2.41,0
2025-08-04,17.36,JNJ,Health Care,157.63,Put,2025-09-03,30,165.5,9.47,8.29,10.65,165
2025-08-04,17.36,PFE,Health Care,32.5,Call,2025-09-03,30,30.9,1.82,1.59,2.05,215
2025-08-04,17.36,PFE,Health Care,32.5,Put,2025-09-03,30,30.9,0.12,0.11,0.14,58
2025-08-04,17.36,PFE,Health Care,32.5,Call,2025-09-03,30,34.1,0.18,0.15,0.2,142
2025-08-04,17.36,PFE,Health Care,32.5,Put,2025-09-03,30,34.1,1.66,1.46,1.87,63
2025-08-04,17.36,AMZN,Consumer Discretionary,183.49,Call,2025-09-03,30,174.5,12.95,11.33,14.57,344
2025-08-04,17.36,AMZN,Consumer Discretionary,183.49,Put,2025-09-03,30,174.5,3.39,2.96,3.81,0
2025-08-04,17.36,AMZN,Consumer Discretionary,183.49,Call,2025-09-03,30,192.5,4.08,3.57,4.59,248
2025-08-04,17.36,AMZN,Consumer Discretionary,183.49,Put,2025-09-03,30,192.5,12.46,10.9,14.02,0
2025-08-04,17.36,TSLA,Consumer Discretionary,248.53,Call,2025-09-03,30,236.0,16.45,14.39,18.51,207
2025-08-04,17.36,TSLA,Consumer Discretionary,248.53,Put,2025-09-03,30,236.0,3.14,2.75,3.54,21
2025-08-04,17.36,TSLA,Consumer Discretionary,248.53,Call,2025-09-03,30,261.0,3.96,3.47,4.46,186
2025-08-04,17.36,TSLA,Consumer Discretionary,248.53,Put,2025-09-03,30,261.0,15.57,13.63,17.52,270
2025-08-04,17.36,GOOGL,Communication Services,174.85,Call,2025-09-03,30,166.0,10.5,9.19,11.81,0
2025-08-04,17.36,GOOGL,Communication Services,174.85,Put,2025-09-03,30,166.0,1.1,0.97,1.24,228
2025-08-04,17.36,GOOGL,Communication Services,174.85,Call,2025-09-03,30,183.5,1.55,1.36,1.74,409
2025-08-04,17.36,GOOGL,Communication Services,174.85,Put,2025-09-03,30,183.5,9.6,8.4,10.8,112
2025-08-04,17.36,META,Communication Services,538.34,Call,2025-09-03,30,511.5,31.63,27.67,35.58,215
2025-08-04,17.36,META,Communication Services,538.34,Put,2025-09-03,30,511.5,3.11,2.72,3.5,356
2025-08-04,17.36,META,Communication Services,538.34,Call,2025-09-03,30,565.5,4.21,3.68,4.74,486
2025-08-04,17.36,META,Communication Services,538.34,Put,2025-09-03,30,565.5,29.51,25.83,33.2,228
2025-08-07,15.83,AAPL,Information Technology,199.57,Call,2025-09-06,30,189.5,12.73,11.14,14.32,289
2025-08-07,15.83,AAPL,Information Technology,199.57,Put,2025-09-06,30,189.5,2.04,1.78,2.29,253
2025-08-07,15.83,AAPL,Information Technology,199.57,Call,2025-09-06,30,209.5,2.65,2.32,2.99,242
2025-08-07,15.83,AAPL,Information Technology,199.57,Put,2025-09-06,30,209.5,11.9,10.41,13.38,162
2025-08-07,15.83,MSFT,Information Technology,433.72,Call,2025-09-06,30,412.0,26.92,23.56,30.29,463
2025-08-07,15.83,MSFT,Information Technology,433.72,Put,2025-09-06,30,412.0,3.85,3.37,4.33,479
2025-08-07,15.83,MSFT,Information Technology,433.72,Call,2025-09-06,30,455.5,5.01,4.38,5.64,697
2025-08-07,15.83,MSFT,Information Technology,433.72,Put,2025-09-06,30,455.5,25.29,22.13,28.46,501
2025-08-07,15.83,NVDA,Information Technology,112.14,Call,2025-09-06,30,106.5,7.05,6.17,7.93,335
2025-08-07,15.83,NVDA,Information Technology,112.14,Put,2025-09-06,30,106.5,1.06,0.93,1.19,494
2025-08-07,15.83,NVDA,Information Technology,112.14,Call,2025-09-06,30,117.5,1.45,1.26,1.63,389
2025-08-07,15.83,NVDA,Information Technology,112.14,Put,2025-09-06,30,117.5,6.42,5.62,7.22,273
2025-08-07,15.83,XOM,Energy,109.26,Call,2025-09-06,30,104.0,6.58,5.76,7.41,120
2025-08-07,15.83,XOM,Energy,109.26,Put,2025-09-06,30,104.0,0.98,0.86,1.11,187
2025-08-07,15.83,XOM,Energy,109.26,Call,2025-09-06,30,114.5,1.28,1.12,1.44,152
2025-08-07,15.83,XOM,Energy,109.26,Put,2025-09-06,30,114.5,6.15,5.38,6.91,227
2025-08-07,15.83,CVX,Energy,156.48,Call,2025-09-06,30,148.5,9.14,8.0,10.28,180
2025-08-07,15.83,CVX,Energy,156.48,Put,2025-09-06,30,148.5,0.67,0.59,0.76,130
2025-08-07,15.83,CVX,Energy,156.48,Call,2025-09-06,30,164.5,0.96,0.84,1.08,147
2025-08-07,15.83,CVX,Energy,156.48,Put,2025-09-06,30,164.5,8.44,7.38,9.49,0
2025-08-07,15.83,JPM,Financials,200.51,Call,2025-09-06,30,190.5,11.84,10.36,13.32,149
2025-08-07,15.83,JPM,Financials,200.51,Put,2025-09-06,30,190.5,1.2,1.05,1.35,82
2025-08-07,15.83,JPM,Financials,200.51,Call,2025-09-06,30,210.5,1.65,1.45,1.86,93
2025-08-07,15.83,JPM,Financials,200.51,Put,2025-09-06,30,210.5,10.95,9.58,12.32,92
2025-08-07,15.83,BAC,Financials,46.28,Call,2025-09-06,30,44.0,2.6,2.27,2.92,9
2025-08-07,15.83,BAC,Financials,46.28,Put,2025-09-06,30,44.0,0.17,0.15,0.2,38
2025-08-07,15.83,BAC,Financials,46.28,Call,2025-09-06,30,48.6,0.25,0.22,0.28,0
2025-08-07,15.83,BAC,Financials,46.28,Put,2025-09-06,30,48.6,2.41,2.11,2.71,8
2025-08-07,15.83,JNJ,Health Care,157.21,Call,2025-09-06,30,149.5,8.58,7.51,9.65,228
2025-08-07,15.83,JNJ,Health Care,157.21,Put,2025-09-06,30,149.5,0.38,0.33,0.43,53
2025-08-07,15.83,JNJ,Health Care,157.21,Call,2025-09-06,30,165.0,0.58,0.51,0.66,178
2025-08-07,15.83,JNJ,Health Care,157.21,Put,2025-09-06,30,165.0,7.83,6.85,8.81,0
2025-08-07,15.83,PFE,Health Care,32.48,Call,2025-09-06,30,30.9,1.75,1.53,1.97,18
2025-08-07,15.83,PFE,Health Care,32.48,Put,2025-09-06,30,30.9,0.07,0.06,0.08,213
2025-08-07,15.83,PFE,Health Care,32.48,Call,2025-09-06,30,34.1,0.11,0.09,0.12,279
2025-08-07,15.83,PFE,Health Care,32.48,Put,2025-09-06,30,34.1,1.61,1.41,1.82,155
2025-08-07,15.83,AMZN,Consumer Discretionary,183.85,Call,2025-09-06,30,174.5,12.36,10.81,13.9,431
2025-08-07,15.83,AMZN,Consumer Discretionary,183.85,Put,2025-09-06,30,174.5,2.43,2.13,2.74,300
2025-08-07,15.83,AMZN,Consumer Discretionary,183.85,Call,2025-09-06,30,193.0,3.1,2.71,3.48,129
2025-08-07,15.83,AMZN,Consumer Discretionary,183.85,Put,2025-09-06,30,193.0,11.61,10.16,13.06,0
2025-08-07,15.83,TSLA,Consumer Discretionary,249.58,Call,2025-09-06,30,237.0,15.32,13.41,17.24,474
2025-08-07,15.83,TSLA,Consumer Discretionary,249.58,Put,2025-09-06,30,237.0,1.97,1.72,2.21,0
2025-08-07,15.83,TSLA,Consumer Discretionary,249.58,Call,2025-09-06,30,262.0,2.64,2.31,2.97,582
2025-08-07,15.83,TSLA,Consumer Discretionary,249.58,Put,2025-09-06,30,262.0,14.2,12.43,15.98,159
2025-08-07,15.83,GOOGL,Communication Services,172.79,Call,2025-09-06,30,164.0,10.13,8.86,11.39,390
2025-08-07,15.83,GOOGL,Communication Services,172.79,Put,2025-09-06,30,164.0,0.8,0.7,0.9,301
2025-08-07,15.83,GOOGL,Communication Services,172.79,Call,2025-09-06,30,181.5,1.15,1.01,1.3,159
2025-08-07,15.83,GOOGL,Communication Services,172.79,Put,2025-09-06,30,181.5,9.27,8.11,10.43,0
2025-08-07,15.83,META,Communication Services,547.6,Call,2025-09-06,30,520.0,36.82,32.22,41.42,559
2025-08-07,15.83,META,Communication Services,547.6,Put,2025-09-06,30,520.0,7.51,6.57,8.45,164
2025-08-07,15.83,META,Communication Services,547.6,Call,2025-09-06,30,575.0,9.4,8.23,10.58,374
2025-08-07,15.83,META,Communication Services,547.6,Put,2025-09-06,30,575.0,34.91,30.55,39.28,521
2025-08-13,16.43,AAPL,Information Technology,198.82,Call,2025-09-12,30,189.0,14.18,12.41,15.96,139
2025-08-13,16.43,AAPL,Information Technology,198.82,Put,2025-09-12,30,189.0,3.74,3.28,4.21,0
2025-08-13,16.43,AAPL,Information Technology,198.82,Call,2025-09-12,30,209.0,4.4,3.85,4.95,31
2025-08-13,16.43,AAPL,Information Technology,198.82,Put,2025-09-12,30,209.0,13.89,12.16,15.63,136
2025-08-13,16.43,MSFT,Information Technology,425.72,Call,2025-09-12,30,404.5,30.15,26.38,33.92,643
2025-08-13,16.43,MSFT,Information Technology,425.72,Put,2025-09-12,30,404.5,7.6,6.65,8.55,327
2025-08-13,16.43,MSFT,Information Technology,425.72,Call,2025-09-12,30,447.0,9.19,8.04,10.34,724
2025-08-13,16.43,MSFT,Information Technology,425.72,Put,2025-09-12,30,447.0,29.0,25.38,32.63,384
2025-08-13,16.43,NVDA,Information Technology,110.74,Call,2025-09-12,30,105.0,8.05,7.05,9.06,242
2025-08-13,16.43,NVDA,Information Technology,110.74,Put,2025-09-12,30,105.0,1.97,1.72,2.22,288
2025-08-13,16.43,NVDA,Information Technology,110.74,Call,2025-09-12,30,116.5,2.39,2.09,2.69,472
2025-08-13,16.43,NVDA,Information Technology,110.74,Put,2025-09-12,30,116.5,7.77,6.79,8.74,168
2025-08-13,16.43,XOM,Energy,108.69,Call,2025-09-12,30,103.5,6.53,5.71,7.34,128
2025-08-13,16.43,XOM,Energy,108.69,Put,2025-09-12,30,103.5,1.0,0.87,1.12,136
2025-08-13,16.43,XOM,Energy,108.69,Call,2025-09-12,30,114.0,1.26,1.1,1.42,0
2025-08-13,16.43,XOM,Energy,108.69,Put,2025-09-12,30,114.0,6.2,5.42,6.97,178
2025-08-13,16.43,CVX,Energy,154.73,Call,2025-09-12,30,147.0,10.12,8.86,11.39,147
2025-08-13,16.43,CVX,Energy,154.73,Put,2025-09-12,30,147.0,1.91,1.67,2.15,76
2025-08-13,16.43,CVX,Energy,154.73,Call,2025-09-12,30,162.5,2.39,2.09,2.69,61
2025-08-13,16.43,CVX,Energy,154.73,Put,2025-09-12,30,162.5,9.63,8.42,10.83,56
2025-08-13,16.43,JPM,Financials,201.82,Call,2025-09-12,30,191.5,11.4,9.97,12.82,48
2025-08-13,16.43,JPM,Financials,201.82,Put,2025-09-12,30,191.5,0.45,0.39,0.5,58
2025-08-13,16.43,JPM,Financials,201.82,Call,2025-09-12,30,212.0,0.73,0.64,0.82,182
2025-08-13,16.43,JPM,Financials,201.82,Put,2025-09-12,30,212.0,10.22,8.94,11.49,139
2025-08-13,16.43,BAC,Financials,46.03,Call,2025-09-12,30,43.7,2.65,2.31,2.98,197
2025-08-13,16.43,BAC,Financials,46.03,Put,2025-09-12,30,43.7,0.17,0.15,0.19,230
2025-08-13,16.43,BAC,Financials,46.03,Call,2025-09-12,30,48.3,0.26,0.23,0.3,52
2025-08-13,16.43,BAC,Financials,46.03,Put,2025-09-12,30,48.3,2.37,2.08,2.67,146
2025-08-13,16.43,JNJ,Health Care,158.37,Call,2025-09-12,30,150.5,8.86,7.75,9.97,30
2025-08-13,16.43,JNJ,Health Care,158.37,Put,2025-09-12,30,150.5,0.5,0.43,0.56,36
2025-08-13,16.43,JNJ,Health Care,158.37,Call,2025-09-12,30,166.5,0.7,0.62,0.79,223
2025-08-13,16.43,JNJ,Health Care,158.37,Put,2025-09-12,30,166.5,8.29,7.25,9.32,203
2025-08-13,16.43,PFE,Health Care,31.82,Call,2025-09-12,30,30.200000000000003,1.98,1.73,2.22,23
2025-08-13,16.43,PFE,Health Care,31.82,Put,2025-09-12,30,30.200000000000003,0.26,0.22,0.29,195
