Date,VIX_Close,Ticker,Industry,Underlying_Price,OptionType,Expiration,DTE,Strike,Last,Bid,Ask,Volume,log_moneyness,YTE,Spread,ITM
2025-07-15,20.22,NVDA,Information Technology,114.04,Put,2025-08-14,30,108.5,2.07,1.81,2.33,266,0.04979909106395703,0.08213552361396304,0.52,0
2025-07-15,20.22,NVDA,Information Technology,114.04,Call,2025-08-14,30,119.5,2.53,2.21,2.84,149,-0.04676710732709408,0.08213552361396304,0.6299999999999999,0
2025-07-15,20.22,NVDA,Information Technology,114.04,Put,2025-08-14,30,119.5,7.59,6.64,8.54,107,-0.04676710732709408,0.08213552361396304,1.8999999999999995,1
2025-07-15,20.22,XOM,Energy,107.19,Call,2025-08-14,30,102.0,6.15,5.38,6.92,59,0.04963014741915695,0.08213552361396304,1.54,1
2025-07-15,20.22,XOM,Energy,107.19,Put,2025-08-14,30,102.0,0.63,0.55,0.71,187,0.04963014741915695,0.08213552361396304,0.15999999999999992,0
2025-07-15,20.22,XOM,Energy,107.19,Call,2025-08-14,30,112.5,0.83,0.73,0.94,50,-0.048350260941046726,0.08213552361396304,0.20999999999999996,0
2025-07-15,20.22,XOM,Energy,107.19,Put,2025-08-14,30,112.5,5.77,5.05,6.5,0,-0.048350260941046726,0.08213552361396304,1.4500000000000002,1
2025-07-15,20.22,CVX,Energy,147.15,Call,2025-08-14,30,140.0,9.74,8.52,10.96,132,0.049810052070177566,0.08213552361396304,2.4400000000000013,1
2025-07-15,20.22,CVX,Energy,147.15,Put,2025-08-14,30,140.0,2.13,1.87,2.4,111,0.049810052070177566,0.08213552361396304,0.5299999999999998,0
2025-07-15,20.22,CVX,Energy,147.15,Call,2025-08-14,30,154.5,2.57,2.25,2.89,192,-0.0487416216583183,0.08213552361396304,0.6400000000000001,0
2025-07-15,20.22,CVX,Energy,147.15,Put,2025-08-14,30,154.5,9.41,8.24,10.59,130,-0.0487416216583183,0.08213552361396304,2.3499999999999996,1
2025-07-15,20.22,JPM,Financials,208.84,Call,2025-08-14,30,198.5,11.85,10.37,13.33,81,0.05077930841510653,0.08213552361396304,2.960000000000001,1
2025-07-15,20.22,JPM,Financials,208.84,Put,2025-08-14,30,198.5,0.86,0.75,0.97,145,0.05077930841510653,0.08213552361396304,0.21999999999999997,0
2025-07-15,20.22,JPM,Financials,208.84,Call,2025-08-14,30,219.5,1.18,1.03,1.33,0,-0.04978382397287437,0.08213552361396304,0.30000000000000004,0
2025-07-15,20.22,JPM,Financials,208.84,Put,2025-08-14,30,219.5,11.12,9.73,12.51,84,-0.04978382397287437,0.08213552361396304,2.7799999999999994,1
2025-07-15,20.22,BAC,Financials,45.97,Call,2025-08-14,30,43.7,2.84,2.48,3.19,0,0.05064090771659207,0.08213552361396304,0.71,1
2025-07-15,20.22,BAC,Financials,45.97,Put,2025-08-14,30,43.7,0.42,0.37,0.48,0,0.05064090771659207,0.08213552361396304,0.10999999999999999,0
2025-07-15,20.22,BAC,Financials,45.97,Call,2025-08-14,30,48.3,0.54,0.47,0.6,106,-0.04944255084039033,0.08213552361396304,0.13,0
2025-07-15,20.22,BAC,Financials,45.97,Put,2025-08-14,30,48.3,2.71,2.37,3.04,129,-0.04944255084039033,0.08213552361396304,0.6699999999999999,1
2025-07-15,20.22,JNJ,Health Care,166.08,Call,2025-08-14,30,158.0,9.62,8.42,10.83,171,0.04987456695055702,0.08213552361396304,2.41,1
2025-07-15,20.22,JNJ,Health Care,166.08,Put,2025-08-14,30,158.0,1.03,0.9,1.15,38,0.04987456695055702,0.08213552361396304,0.2499999999999999,0
2025-07-15,20.22,JNJ,Health Care,166.08,Call,2025-08-14,30,174.5,1.32,1.16,1.49,117,-0.04945514166495795,0.08213552361396304,0.33000000000000007,0
2025-07-15,20.22,JNJ,Health Care,166.08,Put,2025-08-14,30,174.5,9.17,8.02,10.32,39,-0.04945514166495795,0.08213552361396304,2.3000000000000007,1
2025-07-15,20.22,PFE,Health Care,31.03,Call,2025-08-14,30,29.5,1.95,1.7,2.19,152,0.05056421511451465,0.08213552361396304,0.49,1
2025-07-15,20.22,PFE,Health Care,31.03,Put,2025-08-14,30,29.5,0.32,0.28,0.36,118,0.05056421511451465,0.08213552361396304,0.07999999999999996,0
2025-07-15,20.22,PFE,Health Care,31.03,Call,2025-08-14,30,32.6,0.4,0.35,0.45,70,-0.049357809912373186,0.08213552361396304,0.10000000000000003,0
2025-07-15,20.22,PFE,Health Care,31.03,Put,2025-08-14,30,32.6,1.86,1.63,2.09,167,-0.049357809912373186,0.08213552361396304,0.45999999999999996,1
2025-07-15,20.22,AMZN,Consumer Discretionary,179.62,Call,2025-08-14,30,170.5,10.87,9.51,12.22,581,0.05210821151923217,0.08213552361396304,2.710000000000001,1
2025-07-15,20.22,AMZN,Consumer Discretionary,179.62,Put,2025-08-14,30,170.5,1.19,1.04,1.33,210,0.05210821151923217,0.08213552361396304,0.29000000000000004,0
2025-07-15,20.22,AMZN,Consumer Discretionary,179.62,Call,2025-08-14,30,188.5,1.66,1.45,1.87,537,-0.04825449864526181,0.08213552361396304,0.42000000000000015,0
2025-07-15,20.22,AMZN,Consumer Discretionary,179.62,Put,2025-08-14,30,188.5,9.92,8.68,11.16,194,-0.04825449864526181,0.08213552361396304,2.4800000000000004,1
2025-07-15,20.22,TSLA,Consumer Discretionary,255.21,Call,2025-08-14,30,242.5,17.74,15.53,19.96,453,0.0510850252783649,0.08213552361396304,4.4300000000000015,1
2025-07-15,20.22,TSLA,Consumer Discretionary,255.21,Put,2025-08-14,30,242.5,4.24,3.71,4.77,362,0.0510850252783649,0.08213552361396304,1.0599999999999996,0
2025-07-15,20.22,TSLA,Consumer Discretionary,255.21,Call,2025-08-14,30,268.0,5.14,4.5,5.79,125,-0.048900244854954034,0.08213552361396304,1.29,0
2025-07-15,20.22,TSLA,Consumer Discretionary,255.21,Put,2025-08-14,30,268.0,17.05,14.92,19.19,0,-0.048900244854954034,0.08213552361396304,4.270000000000001,1
2025-07-15,20.22,GOOGL,Communication Services,170.41,Call,2025-08-14,30,162.0,10.73,9.38,12.07,316,0.05061096288691718,0.08213552361396304,2.6899999999999995,1
2025-07-15,20.22,GOOGL,Communication Services,170.41,Put,2025-08-14,30,162.0,1.78,1.56,2.01,239,0.05061096288691718,0.08213552361396304,0.44999999999999973,0
2025-07-15,20.22,GOOGL,Communication Services,170.41,Call,2025-08-14,30,179.0,2.23,1.95,2.51,636,-0.049178507721453636,0.08213552361396304,0.5599999999999998,0
2025-07-15,20.22,GOOGL,Communication Services,170.41,Put,2025-08-14,30,179.0,10.24,8.96,11.51,323,-0.049178507721453636,0.08213552361396304,2.549999999999999,1
2025-07-15,20.22,META,Communication Services,536.79,Call,2025-08-14,30,510.0,32.04,28.03,36.04,656,0.05119623085350855,0.08213552361396304,8.009999999999998,1
2025-07-15,20.22,META,Communication Services,536.79,Put,2025-08-14,30,510.0,3.58,3.13,4.02,598,0.05119623085350855,0.08213552361396304,0.8899999999999997,0
2025-07-15,20.22,META,Communication Services,536.79,Call,2025-08-14,30,563.5,4.85,4.24,5.46,82,-0.04856037690795087,0.08213552361396304,1.2199999999999998,0
2025-07-15,20.22,META,Communication Services,536.79,Put,2025-08-14,30,563.5,29.71,26.0,33.42,291,-0.04856037690795087,0.08213552361396304,7.420000000000002,1
2025-07-18,18.61,AAPL,Information Technology,201.48,Call,2025-08-17,30,191.5,13.92,12.18,15.66,162,0.05080231225674907,0.08213552361396304,3.4800000000000004,1
2025-07-18,18.61,AAPL,Information Technology,201.48,Put,2025-08-17,30,191.5,3.31,2.9,3.72,494,0.05080231225674907,0.08213552361396304,0.8200000000000003,0
2025-07-18,18.61,AAPL,Information Technology,201.48,Call,2025-08-17,30,211.5,4.03,3.52,4.53,450,-0.04853487760888292,0.08213552361396304,1.0100000000000002,0
2025-07-18,18.61,AAPL,Information Technology,201.48,Put,2025-08-17,30,211.5,13.35,11.68,15.02,234,-0.04853487760888292,0.08213552361396304,3.34,1
2025-07-18,18.61,MSFT,Information Technology,426.47,Call,2025-08-17,30,405.0,28.28,24.74,31.81,212,0.05165495737466918,0.08213552361396304,7.07,1
2025-07-18,18.61,MSFT,Information Technology,426.47,Put,2025-08-17,30,405.0,5.48,4.79,6.16,228,0.05165495737466918,0.08213552361396304,1.37,0
2025-07-18,18.61,MSFT,Information Technology,426.47,Call,2025-08-17,30,448.0,6.84,5.99,7.7,230,-0.049251207933776825,0.08213552361396304,1.71,0
2025-07-18,18.61,MSFT,Information Technology,426.47,Put,2025-08-17,30,448.0,26.9,23.54,30.26,0,-0.049251207933776825,0.08213552361396304,6.720000000000002,1
2025-07-18,18.61,NVDA,Information Technology,115.55,Call,2025-08-17,30,110.0,8.4,7.35,9.45,496,0.04922297092797358,0.08213552361396304,2.0999999999999996,1
2025-07-18,18.61,NVDA,Information Technology,115.55,Put,2025-08-17,30,110.0,2.49,2.18,2.8,76,0.04922297092797358,0.08213552361396304,0.6199999999999997,0
2025-07-18,18.61,NVDA,Information Technology,115.55,Call,2025-08-17,30,121.5,2.83,2.48,3.19,120,-0.0502109260602135,0.08213552361396304,0.71,0
2025-07-18,18.61,NVDA,Information Technology,115.55,Put,2025-08-17,30,121.5,8.38,7.34,9.43,280,-0.0502109260602135,0.08213552361396304,2.09,1
2025-07-18,18.61,XOM,Energy,105.93,Call,2025-08-17,30,100.5,6.76,5.92,7.61,106,0.05262077110927428,0.08213552361396304,1.6900000000000004,1
2025-07-18,18.61,XOM,Energy,105.93,Put,2025-08-17,30,100.5,1.0,0.88,1.13,119,0.05262077110927428,0.08213552361396304,0.2499999999999999,0
2025-07-18,18.61,XOM,Energy,105.93,Call,2025-08-17,30,111.0,1.39,1.22,1.57,61,-0.04675170270392938,0.08213552361396304,0.3500000000000001,0
2025-07-18,18.61,XOM,Energy,105.93,Put,2025-08-17,30,111.0,6.1,5.34,6.86,102,-0.04675170270392938,0.08213552361396304,1.5200000000000005,1
2025-07-18,18.61,CVX,Energy,149.29,Call,2025-08-17,30,142.0,9.21,8.06,10.36,209,0.05006366546423807,0.08213552361396304,2.299999999999999,1
2025-07-18,18.61,CVX,Energy,149.29,Put,2025-08-17,30,142.0,1.45,1.27,1.64,0,0.05006366546423807,0.08213552361396304,0.3699999999999999,0
2025-07-18,18.61,CVX,Energy,149.29,Call,2025-08-17,30,157.0,1.77,1.55,1.99,16,-0.050355082282809306,0.08213552361396304,0.43999999999999995,0
2025-07-18,18.61,CVX,Energy,149.29,Put,2025-08-17,30,157.0,8.96,7.84,10.08,126,-0.050355082282809306,0.08213552361396304,2.24,1
2025-07-18,18.61,JPM,Financials,209.21,Call,2025-08-17,30,198.5,13.28,11.62,14.94,0,0.05254943206831179,0.08213552361396304,3.3200000000000003,1
2025-07-18,18.61,JPM,Financials,209.21,Put,2025-08-17,30,198.5,1.92,1.68,2.16,21,0.05254943206831179,0.08213552361396304,0.4800000000000002,0
2025-07-18,18.61,JPM,Financials,209.21,Call,2025-08-17,30,219.5,2.61,2.28,2.93,175,-0.04801370031966903,0.08213552361396304,0.6500000000000004,0
2025-07-18,18.61,JPM,Financials,209.21,Put,2025-08-17,30,219.5,12.18,10.66,13.7,159,-0.04801370031966903,0.08213552361396304,3.039999999999999,1
2025-07-18,18.61,BAC,Financials,45.55,Call,2025-08-17,30,43.3,2.51,2.2,2.82,112,0.05065798869752326,0.08213552361396304,0.6199999999999997,1
2025-07-18,18.61,BAC,Financials,45.55,Put,2025-08-17,30,43.3,0.12,0.1,0.13,142,0.05065798869752326,0.08213552361396304,0.03,0
2025-07-18,18.61,BAC,Financials,45.55,Call,2025-08-17,30,47.8,0.18,0.16,0.2,78,-0.04821501579144302,0.08213552361396304,0.04000000000000001,0
2025-07-18,18.61,BAC,Financials,45.55,Put,2025-08-17,30,47.8,2.28,1.99,2.56,166,-0.04821501579144302,0.08213552361396304,0.5700000000000001,1
2025-07-18,18.61,JNJ,Health Care,161.97,Call,2025-08-17,30,154.0,10.12,8.85,11.38,77,0.05045853048467606,0.08213552361396304,2.530000000000001,1
2025-07-18,18.61,JNJ,Health Care,161.97,Put,2025-08-17,30,154.0,1.64,1.44,1.85,23,0.05045853048467606,0.08213552361396304,0.41000000000000014,0
2025-07-18,18.61,JNJ,Health Care,161.97,Call,2025-08-17,30,170.0,2.09,1.83,2.35,149,-0.04838730415195644,0.08213552361396304,0.52,0
2025-07-18,18.61,JNJ,Health Care,161.97,Put,2025-08-17,30,170.0,9.56,8.37,10.76,129,-0.04838730415195644,0.08213552361396304,2.3900000000000006,1
2025-07-18,18.61,PFE,Health Care,31.07,Call,2025-08-17,30,29.5,1.84,1.61,2.07,11,0.051852460059181836,0.08213552361396304,0.45999999999999974,1
2025-07-18,18.61,PFE,Health Care,31.07,Put,2025-08-17,30,29.5,0.17,0.15,0.2,203,0.051852460059181836,0.08213552361396304,0.05000000000000002,0
2025-07-18,18.61,PFE,Health Care,31.07,Call,2025-08-17,30,32.6,0.25,0.22,0.28,161,-0.04806956496770599,0.08213552361396304,0.060000000000000026,0
2025-07-18,18.61,PFE,Health Care,31.07,Put,2025-08-17,30,32.6,1.67,1.46,1.88,198,-0.04806956496770599,0.08213552361396304,0.41999999999999993,1
2025-07-18,18.61,AMZN,Consumer Discretionary,181.52,Call,2025-08-17,30,172.5,11.66,10.2,13.12,322,0.05096860400017183,0.08213552361396304,2.92,1
2025-07-18,18.61,AMZN,Consumer Discretionary,181.52,Put,2025-08-17,30,172.5,2.07,1.81,2.33,171,0.05096860400017183,0.08213552361396304,0.52,0
2025-07-18,18.61,AMZN,Consumer Discretionary,181.52,Call,2025-08-17,30,190.5,2.64,2.31,2.97,272,-0.0482863540951693,0.08213552361396304,0.6600000000000001,0
2025-07-18,18.61,AMZN,Consumer Discretionary,181.52,Put,2025-08-17,30,190.5,10.99,9.62,12.37,302,-0.0482863540951693,0.08213552361396304,2.75,1
2025-07-18,18.61,TSLA,Consumer Discretionary,251.74,Call,2025-08-17,30,239.0,16.3,14.27,18.34,711,0.05193325693184818,0.08213552361396304,4.07,1
2025-07-18,18.61,TSLA,Consumer Discretionary,251.74,Put,2025-08-17,30,239.0,2.78,2.43,3.13,155,0.05193325693184818,0.08213552361396304,0.6999999999999997,0
2025-07-18,18.61,TSLA,Consumer Discretionary,251.74,Call,2025-08-17,30,264.5,3.53,3.09,3.97,22,-0.049444442434995114,0.08213552361396304,0.8800000000000003,0
2025-07-18,18.61,TSLA,Consumer Discretionary,251.74,Put,2025-08-17,30,264.5,15.42,13.5,17.35,0,-0.049444442434995114,0.08213552361396304,3.8500000000000014,1
2025-07-18,18.61,GOOGL,Communication Services,172.02,Call,2025-08-17,30,163.5,10.9,9.54,12.26,485,0.050797758786025535,0.08213552361396304,2.7200000000000006,1
2025-07-18,18.61,GOOGL,Communication Services,172.02,Put,2025-08-17,30,163.5,1.84,1.61,2.07,331,0.050797758786025535,0.08213552361396304,0.45999999999999974,0
2025-07-18,18.61,GOOGL,Communication Services,172.02,Call,2025-08-17,30,180.5,2.36,2.07,2.66,613,-0.04812002864960212,0.08213552361396304,0.5900000000000003,0
2025-07-18,18.61,GOOGL,Communication Services,172.02,Put,2025-08-17,30,180.5,10.25,8.97,11.53,0,-0.04812002864960212,0.08213552361396304,2.5599999999999987,1
2025-07-18,18.61,META,Communication Services,527.67,Call,2025-08-17,30,501.5,33.24,29.08,37.39,210,0.05086748091035274,0.08213552361396304,8.310000000000002,1
2025-07-18,18.61,META,Communication Services,527.67,Put,2025-08-17,30,501.5,5.42,4.74,6.1,0,0.05086748091035274,0.08213552361396304,1.3599999999999994,0
2025-07-18,18.61,META,Communication Services,527.67,Call,2025-08-17,30,554.0,6.9,6.04,7.77,0,-0.04869359843494079,0.08213552361396304,1.7299999999999995,0
2025-07-18,18.61,META,Communication Services,527.67,Put,2025-08-17,30,554.0,31.42,27.49,35.34,548,-0.04869359843494079,0.08213552361396304,7.850000000000005,1
2025-07-24,18.06,AAPL,Information Technology,202.64,Call,2025-08-23,30,192.5,13.19,11.54,14.84,90,0.051334851965580845,0.08213552361396304,3.3000000000000007,1
2025-07-24,18.06,AAPL,Information Technology,202.64,Put,2025-08-23,30,192.5,2.42,2.12,2.72,378,0.051334851965580845,0.08213552361396304,0.6000000000000001,0
2025-07-24,18.06,AAPL,Information Technology,202.64,Call,2025-08-23,30,213.0,2.99,2.62,3.37,108,-0.049861160016005386,0.08213552361396304,0.75,0
2025-07-24,18.06,AAPL,Information Technology,202.64,Put,2025-08-23,30,213.0,12.65,11.07,14.23,164,-0.049861160016005386,0.08213552361396304,3.16,1
2025-07-24,18.06,MSFT,Information Technology,424.36,Call,2025-08-23,30,403.0,28.84,25.23,32.44,0,0.05164558964438784,0.08213552361396304,7.209999999999997,1
2025-07-24,18.06,MSFT,Information Technology,424.36,Put,2025-08-23,30,403.0,6.15,5.39,6.92,209,0.05164558964438784,0.08213552361396304,1.5300000000000002,0
2025-07-24,18.06,MSFT,Information Technology,424.36,Call,2025-08-23,30,445.5,7.67,6.72,8.63,315,-0.0486150953197932,0.08213552361396304,1.910000000000001,0
2025-07-24,18.06,MSFT,Information Technology,424.36,Put,2025-08-23,30,445.5,27.35,23.93,30.77,675,-0.0486150953197932,0.08213552361396304,6.84,1
2025-07-24,18.06,NVDA,Information Technology,115.92,Call,2025-08-23,30,110.0,7.84,6.86,8.82,421,0.05241993222001066,0.08213552361396304,1.96,1
2025-07-24,18.06,NVDA,Information Technology,115.92,Put,2025-08-23,30,110.0,1.56,1.37,1.76,406,0.05241993222001066,0.08213552361396304,0.3899999999999999,0
2025-07-24,18.06,NVDA,Information Technology,115.92,Call,2025-08-23,30,121.5,2.05,1.79,2.3,404,-0.04701396476817621,0.08213552361396304,0.5099999999999998,0
2025-07-24,18.06,NVDA,Information Technology,115.92,Put,2025-08-23,30,121.5,7.23,6.32,8.13,134,-0.04701396476817621,0.08213552361396304,1.8100000000000005,1
2025-07-24,18.06,XOM,Energy,107.1,Call,2025-08-23,30,101.5,7.22,6.32,8.12,6,0.05370417897186096,0.08213552361396304,1.799999999999999,1
2025-07-24,18.06,XOM,Energy,107.1,Put,2025-08-23,30,101.5,1.29,1.13,1.45,184,0.05370417897186096,0.08213552361396304,0.32000000000000006,0
2025-07-24,18.06,XOM,Energy,107.1,Call,2025-08-23,30,112.5,1.68,1.47,1.89,166,-0.04919024419077178,0.08213552361396304,0.41999999999999993,0
2025-07-24,18.06,XOM,Energy,107.1,Put,2025-08-23,30,112.5,6.71,5.87,7.55,201,-0.04919024419077178,0.08213552361396304,1.6799999999999997,1
2025-07-24,18.06,CVX,Energy,152.89,Call,2025-08-23,30,145.0,10.13,8.86,11.39,99,0.05298496615194773,0.08213552361396304,2.530000000000001,1
2025-07-24,18.06,CVX,Energy,152.89,Put,2025-08-23,30,145.0,1.76,1.54,1.98,137,0.05298496615194773,0.08213552361396304,0.43999999999999995,0
2025-07-24,18.06,CVX,Energy,152.89,Call,2025-08-23,30,160.5,2.31,2.02,2.6,125,-0.048575233997548324,0.08213552361396304,0.5800000000000001,0
2025-07-24,18.06,CVX,Energy,152.89,Put,2025-08-23,30,160.5,9.4,8.22,10.57,23,-0.048575233997548324,0.08213552361396304,2.3499999999999996,1
2025-07-24,18.06,JPM,Financials,208.14,Call,2025-08-23,30,197.5,13.11,11.47,14.75,189,0.05247234586853679,0.08213552361396304,3.2799999999999994,1
2025-07-24,18.06,JPM,Financials,208.14,Put,2025-08-23,30,197.5,1.82,1.59,2.05,70,0.05247234586853679,0.08213552361396304,0.45999999999999974,0
2025-07-24,18.06,JPM,Financials,208.14,Call,2025-08-23,30,218.5,2.45,2.15,2.76,0,-0.048575084325931536,0.08213552361396304,0.6099999999999999,0
2025-07-24,18.06,JPM,Financials,208.14,Put,2025-08-23,30,218.5,12.1,10.58,13.61,26,-0.048575084325931536,0.08213552361396304,3.0299999999999994,1
2025-07-24,18.06,BAC,Financials,45.97,Call,2025-08-23,30,43.7,2.76,2.41,3.1,90,0.05064090771659207,0.08213552361396304,0.69,1
2025-07-24,18.06,BAC,Financials,45.97,Put,2025-08-23,30,43.7,0.34,0.3,0.39,213,0.05064090771659207,0.08213552361396304,0.09000000000000002,0
2025-07-24,18.06,BAC,Financials,45.97,Call,2025-08-23,30,48.3,0.44,0.39,0.5,182,-0.04944255084039033,0.08213552361396304,0.10999999999999999,0
2025-07-24,18.06,BAC,Financials,45.97,Put,2025-08-23,30,48.3,2.61,2.29,2.94,125,-0.04944255084039033,0.08213552361396304,0.6499999999999999,1
2025-07-24,18.06,JNJ,Health Care,160.8,Call,2025-08-23,30,153.0,8.97,7.85,10.1,158,0.049723435352430574,0.08213552361396304,2.25,1
2025-07-24,18.06,JNJ,Health Care,160.8,Put,2025-08-23,30,153.0,0.67,0.59,0.76,196,0.049723435352430574,0.08213552361396304,0.17000000000000004,0
2025-07-24,18.06,JNJ,Health Care,160.8,Call,2025-08-23,30,169.0,0.89,0.78,1.0,66,-0.04973735817820746,0.08213552361396304,0.21999999999999997,0
2025-07-24,18.06,JNJ,Health Care,160.8,Put,2025-08-23,30,169.0,8.54,7.47,9.6,173,-0.04973735817820746,0.08213552361396304,2.13,1
2025-07-24,18.06,PFE,Health Care,32.42,Call,2025-08-23,30,30.8,2.08,1.82,2.34,71,0.0512608263280012,0.08213552361396304,0.5199999999999998,1
2025-07-24,18.06,PFE,Health Care,32.42,Put,2025-08-23,30,30.8,0.36,0.31,0.4,223,0.0512608263280012,0.08213552361396304,0.09000000000000002,0
2025-07-24,18.06,PFE,Health Care,32.42,Call,2025-08-23,30,34.0,0.46,0.41,0.52,73,-0.047585008308631264,0.08213552361396304,0.11000000000000004,0
2025-07-24,18.06,PFE,Health Care,32.42,Put,2025-08-23,30,34.0,1.93,1.69,2.17,4,-0.047585008308631264,0.08213552361396304,0.48,1
2025-07-24,18.06,AMZN,Consumer Discretionary,188.57,Call,2025-08-23,30,179.0,11.86,10.37,13.34,0,0.052083484898076335,0.08213552361396304,2.9700000000000006,1
2025-07-24,18.06,AMZN,Consumer Discretionary,188.57,Put,2025-08-23,30,179.0,1.7,1.49,1.91,65,0.052083484898076335,0.08213552361396304,0.41999999999999993,0
2025-07-24,18.06,AMZN,Consumer Discretionary,188.57,Call,2025-08-23,30,198.0,2.25,1.97,2.53,246,-0.048797739955704016,0.08213552361396304,0.5599999999999998,0
2025-07-24,18.06,AMZN,Consumer Discretionary,188.57,Put,2025-08-23,30,198.0,11.03,9.65,12.41,741,-0.048797739955704016,0.08213552361396304,2.76,1
2025-07-24,18.06,TSLA,Consumer Discretionary,250.36,Call,2025-08-23,30,238.0,15.06,13.18,16.95,313,0.05062920838502614,0.08213552361396304,3.7699999999999996,1
2025-07-24,18.06,TSLA,Consumer Discretionary,250.36,Put,2025-08-23,30,238.0,1.92,1.68,2.16,337,0.05062920838502614,0.08213552361396304,0.4800000000000002,0
2025-07-24,18.06,TSLA,Consumer Discretionary,250.36,Call,2025-08-23,30,263.0,2.48,2.17,2.79,152,-0.049254150121263766,0.08213552361396304,0.6200000000000001,0
2025-07-24,18.06,TSLA,Consumer Discretionary,250.36,Put,2025-08-23,30,263.0,14.26,12.48,16.04,155,-0.049254150121263766,0.08213552361396304,3.5599999999999987,1
2025-07-24,18.06,GOOGL,Communication Services,172.95,Call,2025-08-23,30,164.5,11.3,9.89,12.71,180,0.05009196517775101,0.08213552361396304,2.8200000000000003,1
2025-07-24,18.06,GOOGL,Communication Services,172.95,Put,2025-08-23,30,164.5,2.31,2.02,2.6,205,0.05009196517775101,0.08213552361396304,0.5800000000000001,0
2025-07-24,18.06,GOOGL,Communication Services,172.95,Call,2025-08-23,30,181.5,2.85,2.49,3.2,439,-0.04825311832172777,0.08213552361396304,0.71,0
2025-07-24,18.06,GOOGL,Communication Services,172.95,Put,2025-08-23,30,181.5,10.8,9.45,12.15,348,-0.04825311832172777,0.08213552361396304,2.700000000000001,1
2025-07-24,18.06,META,Communication Services,535.1,Call,2025-08-23,30,508.5,31.83,27.85,35.81,320,0.05098842982864439,0.08213552361396304,7.960000000000001,1
2025-07-24,18.06,META,Communication Services,535.1,Put,2025-08-23,30,508.5,3.56,3.11,4.0,589,0.05098842982864439,0.08213552361396304,0.8900000000000001,0
2025-07-24,18.06,META,Communication Services,535.1,Call,2025-08-23,30,562.0,4.74,4.15,5.33,157,-0.04904820457643205,0.08213552361396304,1.1799999999999997,0
2025-07-24,18.06,META,Communication Services,535.1,Put,2025-08-23,30,562.0,29.8,26.07,33.52,337,-0.04904820457643205,0.08213552361396304,7.450000000000003,1
2025-07-29,18.76,AAPL,Information Technology,199.43,Call,2025-08-28,30,189.5,14.01,12.26,15.77,109,0.05107427304264932,0.08213552361396304,3.51,1
2025-07-29,18.76,AAPL,Information Technology,199.43,Put,2025-08-28,30,189.5,3.46,3.03,3.9,0,0.05107427304264932,0.08213552361396304,0.8700000000000001,0
2025-07-29,18.76,AAPL,Information Technology,199.43,Call,2025-08-28,30,209.5,4.16,3.64,4.68,456,-0.049260441797062106,0.08213552361396304,1.0399999999999996,0
2025-07-29,18.76,AAPL,Information Technology,199.43,Put,2025-08-28,30,209.5,13.54,11.85,15.24,111,-0.049260441797062106,0.08213552361396304,3.3900000000000006,1
2025-07-29,18.76,MSFT,Information Technology,419.94,Call,2025-08-28,30,399.0,27.03,23.65,30.41,176,0.05115042703963983,0.08213552361396304,6.760000000000002,1
2025-07-29,18.76,MSFT,Information Technology,419.94,Put,2025-08-28,30,399.0,4.78,4.18,5.38,276,0.05115042703963983,0.08213552361396304,1.2000000000000002,0
2025-07-29,18.76,MSFT,Information Technology,419.94,Call,2025-08-28,30,441.0,6.03,5.27,6.78,785,-0.04893303151734272,0.08213552361396304,1.5100000000000007,0
2025-07-29,18.76,MSFT,Information Technology,419.94,Put,2025-08-28,30,441.0,25.64,22.43,28.84,182,-0.04893303151734272,0.08213552361396304,6.41,1
2025-07-29,18.76,NVDA,Information Technology,115.71,Call,2025-08-28,30,110.0,8.13,7.12,9.15,0,0.050606695095829886,0.08213552361396304,2.0300000000000002,1
2025-07-29,18.76,NVDA,Information Technology,115.71,Put,2025-08-28,30,110.0,2.06,1.8,2.32,328,0.050606695095829886,0.08213552361396304,0.5199999999999998,0
2025-07-29,18.76,NVDA,Information Technology,115.71,Call,2025-08-28,30,121.5,2.47,2.16,2.78,466,-0.04882720189235703,0.08213552361396304,0.6199999999999997,0
2025-07-29,18.76,NVDA,Information Technology,115.71,Put,2025-08-28,30,121.5,7.86,6.88,8.85,361,-0.04882720189235703,0.08213552361396304,1.9699999999999998,1
2025-07-29,18.76,XOM,Energy,109.07,Call,2025-08-28,30,103.5,7.21,6.31,8.11,185,0.05241826523522773,0.08213552361396304,1.7999999999999998,1
2025-07-29,18.76,XOM,Energy,109.07,Put,2025-08-28,30,103.5,1.3,1.14,1.47,208,0.05241826523522773,0.08213552361396304,0.33000000000000007,0
2025-07-29,18.76,XOM,Energy,109.07,Call,2025-08-28,30,114.5,1.68,1.47,1.9,92,-0.04858494505364286,0.08213552361396304,0.42999999999999994,0
2025-07-29,18.76,XOM,Energy,109.07,Put,2025-08-28,30,114.5,6.74,5.9,7.58,195,-0.04858494505364286,0.08213552361396304,1.6799999999999997,1
2025-07-29,18.76,CVX,Energy,152.72,Call,2025-08-28,30,145.0,9.08,7.94,10.21,136,0.05187243699691773,0.08213552361396304,2.2700000000000005,1
2025-07-29,18.76,CVX,Energy,152.72,Put,2025-08-28,30,145.0,0.88,0.77,0.99,88,0.05187243699691773,0.08213552361396304,0.21999999999999997,0
2025-07-29,18.76,CVX,Energy,152.72,Call,2025-08-28,30,160.5,1.2,1.05,1.35,166,-0.04968776315257833,0.08213552361396304,0.30000000000000004,0
